idx	rho	beta	gamma	method	metric	perf
4	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
4	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
4	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09879778148943266
4	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
4	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
4	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09786980642191673
4	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
4	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
4	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11443808248425572
4	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
4	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
4	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11781795526784976
4	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
4	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
4	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11319091130395781
4	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
4	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
4	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09978611638167624
4	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
4	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
4	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10414814732504377
4	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.34
4	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.26
4	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.121735036723811
4	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.35
4	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
4	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12354423717571825
4	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.34
4	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
4	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11765132325353056
4	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
4	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
4	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10040028617242863
4	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
4	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
4	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10133920484199314
4	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.34
4	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.265
4	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.12053583400525798
4	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.35
4	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.255
4	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12187825265355115
4	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.34
4	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
4	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11410138873972053
4	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
4	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
4	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09613177585194398
5	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
5	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
5	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09655417997266033
5	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
5	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
5	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10756672788045332
5	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
5	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
5	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10875574748997564
5	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
5	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
5	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10527656549923263
5	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
5	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
5	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09180142948894153
5	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
5	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
5	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09555411563048201
5	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
5	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
5	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10826125833621736
5	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
5	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
5	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11007483614958097
5	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
5	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
5	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10577133617244641
5	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
5	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
5	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09256307443760922
5	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
5	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
5	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09555023022289315
5	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
5	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
5	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11192101979906112
5	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
5	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
5	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11377389165657831
5	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
5	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
5	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10936854358058323
5	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
5	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
5	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09425831884723901
5	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
5	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
5	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.1023207659157248
5	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
5	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
5	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11897771983827793
5	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
5	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
5	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11985280792647188
5	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
5	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
5	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11333701737098786
5	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
5	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
5	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09520220999863
5	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
5	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
5	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09790546152085719
5	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
5	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
5	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.1165781665863293
5	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.34
5	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
5	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11725245958895039
5	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
5	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
5	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10994102539481532
5	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
5	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
5	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09211564416430884
6	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
6	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
6	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10177267546816836
6	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
6	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
6	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.1164307175755156
6	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
6	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
6	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11906469611058959
6	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
6	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
6	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11459906399711094
6	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
6	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
6	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10173870879307727
6	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
6	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
6	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10104497668229082
6	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
6	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
6	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11639221440075515
6	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
6	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
6	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12120622345379761
6	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.34
6	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
6	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.1167926851622095
6	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.34
6	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
6	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10296059144675758
6	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
6	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
6	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10202007301775437
6	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
6	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
6	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.12220180548826387
6	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.34
6	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
6	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12612918807488185
6	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.34
6	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
6	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.12139245409664771
6	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.35
6	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
6	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10439266817912995
6	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
6	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
6	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.11303453040072012
6	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.35
6	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
6	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.1344936654051969
6	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.35
6	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
6	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.13688191895752863
6	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.36
6	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
6	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.12825316002902057
6	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
6	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
6	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10663928074939966
6	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
6	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
6	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.1119045207197771
6	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.34
6	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
6	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.13469648782572324
6	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.37
6	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.27
6	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.133124670408087
6	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.36
6	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.255
6	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.12436151478264021
6	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
6	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
6	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10193194622216775
7	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
7	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.16
7	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09318383813449181
7	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
7	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
7	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10415293381355283
7	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
7	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
7	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10703007273037174
7	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
7	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
7	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10279270144812128
7	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
7	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.17
7	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08830629244010851
7	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
7	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.16
7	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09155982799790488
7	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
7	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
7	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10446674272668839
7	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
7	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
7	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10660764477194139
7	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
7	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
7	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10252917581152883
7	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
7	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.165
7	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08799404972623401
7	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
7	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.16
7	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.0906439823953999
7	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
7	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
7	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.1053582380383005
7	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
7	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
7	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10919089311642512
7	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
7	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
7	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10486353235710344
7	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
7	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.165
7	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08759777562618289
7	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
7	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.165
7	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09491933000392835
7	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
7	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
7	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.1105061985277691
7	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
7	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
7	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11292886158105514
7	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
7	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
7	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10514962713382821
7	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
7	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.155
7	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08706209652148386
7	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
7	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
7	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08992437391196226
7	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
7	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
7	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10829086233527496
7	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
7	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
7	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10697370845359319
7	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
7	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
7	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09883200304413611
7	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
7	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.15
7	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08404932546570948
8	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
8	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
8	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10682650411826548
8	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
8	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
8	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.1201431721600313
8	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
8	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
8	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12245553042326471
8	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.34
8	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
8	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11878322358491816
8	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
8	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
8	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10855517626519444
8	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
