id	name	uKIN	RWR
ENSP00000435648	GRIK4	1.3842849414156068e-06	6.579822854418806e-07
ENSP00000435770	ASCL3	3.732050673472319e-05	3.435828029154659e-05
ENSP00000435777	RPS13	2.8967186468305635e-06	2.354510859156976e-05
ENSP00000435926	CELF1	2.534901525324012e-06	8.4307897356146e-07
ENSP00000435954	KCNV1	2.3871862175270583e-06	5.221347338721139e-07
ENSP00000436004		1.124864316636589e-06	2.6730400321682255e-08
ENSP00000436005	TRAPPC4	2.89098905050415e-06	2.0925844790802407e-05
ENSP00000436042	PCDHA9	1.1593353058438262e-06	1.8720541467675416e-07
ENSP00000436047	ST3GAL4	1.9344869128700954e-05	4.842134476463797e-05
ENSP00000436049	EIF3M	3.0799831837743836e-06	1.7329712008125703e-05
ENSP00000436126	SAA2	1.2616442465498757e-06	1.0216466396145706e-07
ENSP00000436212	ZNF707	5.38493429746731e-06	2.086778088536165e-06
ENSP00000436318	CCS	1.825399075009697e-06	6.684880568806541e-07
ENSP00000436424	OR4D10	1.124864316636589e-06	2.6730400321682255e-08
ENSP00000436426	PCDHA7	6.876014712204578e-07	3.16924378275393e-08
ENSP00000436450	TAS2R46	2.285468470877047e-06	1.5503044345236522e-05
ENSP00000436453	OR52I1	1.124864316636589e-06	2.6730400321682255e-08
ENSP00000436585	ECHDC1	7.919028301428334e-06	2.440780228551372e-05
ENSP00000436604	GALNT4	2.1346237880176042e-05	2.063196046701654e-05
ENSP00000436607	ADM	2.177054553451378e-06	1.490683191069939e-05
ENSP00000436679	NXF1	5.968791964948805e-06	9.261863357755004e-05
ENSP00000436691	CARD18	9.876901786055953e-07	2.2703173276345287e-07
ENSP00000436714	HCAR3	2.2854684708770507e-06	1.5503044345236522e-05
ENSP00000436786	KMT2A	2.3851101668271897e-05	0.0011905659353371432
ENSP00000436812	MUC5B	2.0378626711716533e-05	4.244885821156724e-05
ENSP00000436836	CACNG5	4.396148195740288e-06	2.3482689911134955e-05
ENSP00000436901	DPF2	2.488800268729988e-05	0.0001036942467160889
ENSP00000436926	NFRKB	3.6966283865626282e-06	2.8410227186451804e-05
ENSP00000437041	CYB5R2	1.2380649469389692e-06	1.231257509734521e-07
ENSP00000437073	MYO18A	6.803863863319318e-06	4.4218134852157506e-05
ENSP00000437188	TIAM2	4.179745100818175e-06	1.735274351462438e-05
ENSP00000437256	DICER1	8.14369943425854e-05	0.0017656496227316557
ENSP00000437271	TNKS1BP1	1.609345642503119e-05	7.511939803201082e-05
ENSP00000437402	ENO2	2.084368386410263e-06	5.154789781291348e-06
ENSP00000437464	FBXL17	1.2199641971549753e-06	6.851354625046827e-08
ENSP00000437489	FZD3	4.2709058848266565e-06	1.8027195292069658e-05
ENSP00000437550	LATS1	0.0001114414599293593	0.001632503869676945
ENSP00000437563		2.1842483536060548e-06	9.425045190649662e-07
ENSP00000437616	ZNF611	5.38493429746731e-06	2.086778088536165e-06
ENSP00000437621	HMGA2	0.00016988708938281145	0.001778786943549236
ENSP00000437629	OR6J1	1.124864316636589e-06	2.6730400321682255e-08
ENSP00000437737	HTR2A	2.0476425548960157e-06	1.317702472985525e-05
ENSP00000437775	BCORL1	0.0003423178708550644	0.0016788018986285298
ENSP00000437783	LDHC	3.6656222242253474e-06	5.5737863704177e-06
ENSP00000437832	ZNF641	5.38493429746731e-06	2.086778088536165e-06
ENSP00000437872	GPRASP2	1.1947249584977251e-06	5.819945452984098e-07
ENSP00000437940	CD19	5.130742424328683e-06	4.4088442310928906e-05
ENSP00000437955	HIF1A	2.4229840216592297e-05	0.0017362021805296215
ENSP00000438038	KLRC1	3.6072444246482857e-06	8.673410938105611e-06
ENSP00000438040	CCDC91	7.98793857619102e-06	2.587597605753422e-06
ENSP00000438042	SAMD8	1.4589083843633168e-06	3.845647860271416e-07
ENSP00000438085	GGA3	1.2696019783132816e-05	0.00011298385863404407
ENSP00000438115	COPS7A	2.0699319087878867e-06	2.6334603686963695e-05
ENSP00000438144	MDH1	7.514981801886021e-06	3.7162865037195406e-05
ENSP00000438204	TOMM5	4.452365162575851e-06	4.95492790062647e-06
ENSP00000438248	CALU	2.5039416213445653e-06	2.932381128211961e-05
ENSP00000438262	TJP2	7.5805247818142906e-06	2.4676244066256902e-05
ENSP00000438273	BBS12	4.57042171770026e-06	8.957766463329798e-06
ENSP00000438284	PDE10A	2.609302642918923e-06	2.728190750957169e-06
ENSP00000438293	MAGEA8	2.6416284356101637e-06	4.3928887866368204e-07
ENSP00000438346	REEP1	1.1242088681224697e-06	4.5981967957188663e-07
ENSP00000438349	TRMT112	2.8983718462144025e-06	3.181022965253455e-06
ENSP00000438388	KIF1A	2.6336051077505793e-06	1.1406579486525994e-05
ENSP00000438399	IST1	2.047137220481743e-06	2.245368581252419e-05
ENSP00000438455	TIMM8B	8.216474809120229e-06	3.27803003599511e-05
ENSP00000438465	PGAM5	2.699640868374967e-06	4.93946880940528e-06
ENSP00000438468	HHAT	1.4710269687175982e-05	1.9234934126782025e-05
ENSP00000438483	KPNA2	2.6331090693696596e-06	2.4720750653709175e-05
ENSP00000438492	RAB40C	2.0944717975027057e-06	2.9573860038804996e-06
ENSP00000438527		3.057438864501452e-06	1.3918766491262853e-05
ENSP00000438553	H2AJ	2.051817113119302e-06	4.522145038329968e-05
ENSP00000438615		7.511144597691378e-06	1.142898291432441e-05
ENSP00000438689	ACADVL	3.215697934874066e-06	2.132436924599232e-06
ENSP00000438748	SMG8	2.8569145855420723e-06	1.113646290174469e-05
ENSP00000438788		1.862032816078341e-06	1.2357049729172605e-05
ENSP00000438815	OR13C2	1.1248643166365893e-06	2.6730400321682252e-08
ENSP00000438886	CDK5RAP3	5.836741127628726e-06	1.0971799661557045e-05
ENSP00000438949	CACNB4	3.3049563598582217e-06	1.328135352390282e-05
ENSP00000438993	ZCCHC8	0.00014695257050535574	0.0012144678022924958
ENSP00000439012	DBI	1.5969870649461828e-06	8.963609230678035e-07
ENSP00000439017	ZNF426	5.38493429746731e-06	2.086778088536165e-06
ENSP00000439056	HAUS5	3.821899515756333e-06	3.432380479384857e-05
ENSP00000439065		1.6118631270564083e-06	1.3133387658051986e-07
ENSP00000439068	CRADD	4.2439867304851986e-06	1.920525096668585e-05
ENSP00000439120	NFE2	5.932542469303846e-06	9.725711139208341e-06
ENSP00000439170	TBCE	2.201039867000515e-06	1.45679220125409e-06
ENSP00000439244	CIZ1	5.642494425914537e-06	4.1092666161515255e-06
ENSP00000439250	FKBP9	0.000336457128289808	0.0016696972348477486
ENSP00000439281	TRDN	2.099763140230351e-06	2.209177926550402e-06
ENSP00000439402	ZNF667	5.38493429746731e-06	2.086778088536165e-06
ENSP00000439403	ANAPC15	1.5781660847372227e-06	1.113588041180675e-05
ENSP00000439427	ZNF133	3.7650897132873e-06	2.1319167700570772e-06
ENSP00000439435	ZNF415	5.38493429746731e-06	2.086778088536165e-06
ENSP00000439454	TARM1	2.274292569134906e-06	2.1101998801258077e-05
ENSP00000439467	PDCD2	8.334106786409878e-07	3.9397449381236427e-08
ENSP00000439479	DMXL1	1.3958570891659153e-06	1.3664097838134759e-07
ENSP00000439585		2.243119927386012e-06	1.028384202280324e-05
ENSP00000439601	ARHGAP45	2.2735180839829487e-06	2.0274734916925238e-05
ENSP00000439625	PLEKHG5	5.290827873107791e-06	9.642462655094803e-06
ENSP00000439689	TRERF1	1.6007667937369353e-06	5.839445582540239e-07
ENSP00000439782	TFDP2	3.037047072669637e-06	5.94668384734259e-06
ENSP00000439807	MPDZ	3.458732613609489e-06	2.6961789112422658e-06
ENSP00000439856	CHERP	3.306208633376962e-06	2.3813814934646245e-05
ENSP00000439937	HOMER3	2.501057871286807e-06	2.485958778409112e-06
ENSP00000440005	ARF1	4.236467322182072e-06	0.000163583730714135
ENSP00000440045	ATP2A2	1.9567232497575704e-05	4.678120399383e-05
ENSP00000440125	FAM120B	9.572001982568819e-06	6.705541911563383e-05
ENSP00000440163	FAM9A	1.5063497862195173e-06	3.135449752363186e-07
ENSP00000440167	RAB19	2.1242668903038033e-06	2.9529670921936893e-06
ENSP00000440185	PDYN	2.272379338181526e-06	1.5570873324034825e-05
ENSP00000440190		2.2683694890068135e-06	1.0962251580260429e-06
ENSP00000440222	FMC1-LUC7L2	1.0959012636268498e-05	9.352820437743077e-05
ENSP00000440246	ME3	9.108652365787682e-06	3.0399855957154654e-05
ENSP00000440273	SH2B2	5.279166139220908e-06	2.3770451296678922e-05
ENSP00000440365	ZNF124	5.38493429746731e-06	2.086778088536165e-06
ENSP00000440374	MCF2L	5.343347209248988e-06	1.8251953149879324e-05
ENSP00000440396	ANKRD49	2.1947918209717722e-06	9.549466390163056e-07
ENSP00000440402	DDX11	1.5961604607938102e-05	1.5548210168523424e-05
ENSP00000440428	CLEC4C	2.5916477013732756e-06	1.869538887047339e-05
ENSP00000440440	ATF7IP	1.3170796769993353e-05	2.540771875152933e-05
ENSP00000440464	ZNF573	5.38493429746731e-06	2.086778088536165e-06
ENSP00000440485	PSMD9	2.083246937694204e-06	3.773386679335765e-05
ENSP00000440556	GRM4	2.2793469490602307e-06	1.5506504797626392e-05
ENSP00000440594		1.31228437700654e-06	4.1271239014685194e-07
ENSP00000440638	TMEM216	3.8111166145594637e-06	2.8211445164211667e-05
ENSP00000440643	TLR5	6.897568208359005e-06	9.892757765910839e-06
ENSP00000440674	PHC1	2.4529995917362457e-06	4.281310786850589e-05
ENSP00000440689	CYP2E1	5.503741392450305e-06	3.577994883963942e-05
ENSP00000440704	SYTL1	1.372551691128212e-06	4.813767578886057e-07
ENSP00000440864	NR4A1	3.90147477370113e-06	1.6506841690167197e-05
ENSP00000440915	PRORP	9.612531252227507e-06	5.03996806218207e-05
ENSP00000440945	PACSIN3	2.8722865442982343e-06	3.243126861132658e-05
ENSP00000440984	AP3B2	1.7233267237751587e-06	6.686534043879155e-07
ENSP00000441000	VARS2	5.430180636461868e-06	7.374799482093502e-07
ENSP00000441039	GPR161	2.6853519123546546e-06	8.959934875553334e-06
ENSP00000441065	SLC16A1	1.7860224644919695e-06	8.915635069118519e-08
ENSP00000441126	NDUFC1	4.619111616562968e-06	3.982859427715826e-06
ENSP00000441140	NOL8	4.5983246426580446e-06	3.913690265979763e-06
ENSP00000441158	CLTCL1	2.480070769814331e-05	0.0016727429943488702
ENSP00000441214	USP36	3.6426459482588777e-06	1.1101257662144502e-06
ENSP00000441235	TSHR	2.3097721780119186e-05	0.001344334517990147
ENSP00000441283	CLDN2	2.97687096971066e-06	2.4040542556811756e-06
ENSP00000441354	OR4D2	1.1248643166365893e-06	2.6730400321682252e-08
ENSP00000441405	ZNF664	5.38493429746731e-06	2.086778088536165e-06
ENSP00000441410	ZNF135	5.38493429746731e-06	2.086778088536165e-06
ENSP00000441417	ARSL	1.302091762141397e-06	3.6066859205154475e-07
ENSP00000441434	NNMT	3.2968428044326214e-06	1.0995504078554965e-06
ENSP00000441543	UBC	1.8220993258199229e-06	6.60341424454097e-05
ENSP00000441600	CCR3	2.261401363778166e-06	1.6304375125665402e-05
ENSP00000441624	TAS2R20	2.2854684708770486e-06	1.5503044345236522e-05
ENSP00000441641	PRR14	1.1538797239269811e-06	1.4701724633178462e-07
ENSP00000441691	ITGAM	1.9271035814578106e-06	5.532639151302865e-05
ENSP00000441765	PTHLH	2.175965163889657e-06	1.4910495318142108e-05
ENSP00000441786	STEEP1	1.5128703938899502e-06	1.4569529470267785e-07
ENSP00000441802	PCDH7	9.921281677413516e-07	1.3805710522295113e-07
ENSP00000441823	SALL3	1.6777232845595414e-05	8.782616281305173e-06
ENSP00000441828	HPR	1.770286191323061e-06	1.2932991883619825e-06
ENSP00000441838	ZNF567	4.066388295769409e-06	2.2116541148641804e-06
ENSP00000441858	DMXL2	1.0982108024290952e-06	1.2451248170945393e-07
ENSP00000441875	PHB2	2.3829884121668894e-06	4.357653128119598e-06
ENSP00000441913	ARHGEF28	3.3468219661697417e-06	2.14985387008825e-06
ENSP00000441927	SESN3	2.951524956898509e-06	3.1623742012177877e-06
ENSP00000441929	MUC12	2.054173120094139e-05	4.24004162062697e-05
ENSP00000441949	TAS2R14	2.2854684708770448e-06	1.5503044345236525e-05
ENSP00000441953	ORC4	2.559674298724767e-06	1.1399842895105086e-05
ENSP00000441954	SMAD5	1.1127029190659415e-05	9.478303882428385e-05
ENSP00000441980	CEPT1	6.720683103603485e-06	2.0423685404202985e-05
ENSP00000442050	PCYT2	0.00015221632166943406	0.00029955328098216335
ENSP00000442053	RBM19	2.7590358391715266e-06	1.0561297556980322e-06
ENSP00000442068	CDCA3	3.133363181318717e-06	2.6113569280928824e-06
ENSP00000442157	PIANP	1.4104188986129908e-06	3.3956153832588637e-07
ENSP00000442308	NKRF	3.4560432390595425e-06	1.080519488254035e-06
ENSP00000442318	CAND1	2.0333917299600414e-06	1.1484832782972233e-05
ENSP00000442336	TOP3A	5.321359191098924e-06	7.338588162091153e-05
ENSP00000442424	IL22	7.86597108408494e-06	3.253196332388968e-05
ENSP00000442453		9.433615942893655e-07	7.621934912630133e-08
ENSP00000442460	PTK6	6.429986712778656e-05	0.0016794018286815627
ENSP00000442477	ASIC5	8.537454497832623e-07	6.93256981163341e-08
ENSP00000442521	BEX2	7.931080587446733e-05	4.184554466780512e-05
ENSP00000442563	POLG2	0.0002938026454602065	0.00039723008516651375
ENSP00000442573	ZNF668	5.38493429746731e-06	2.086778088536165e-06
ENSP00000442600	DAG1	1.8840694949764452e-06	9.911810041652667e-06
ENSP00000442656	ACVR1B	1.6104697475146178e-05	5.543429950390427e-05
ENSP00000442682	ADAP1	4.373053502032649e-06	3.425910466229641e-06
ENSP00000442699	HTATSF1	3.2073048056444605e-06	4.265996120891295e-06
ENSP00000442736	PLXNB3	5.5499460260015356e-06	2.0704552364485664e-05
ENSP00000442770	GPN3	2.8450773684141357e-06	3.58867049455816e-06
ENSP00000442786	LMO3	1.834416671318719e-05	6.164038152827412e-06
ENSP00000442795	MYBPC3	1.0266965948493933e-05	4.127797837995229e-05
ENSP00000442837	RGS13	5.338109932593017e-06	7.879576822152268e-06
ENSP00000442924	SETD1B	5.768555779250109e-05	0.001665567061580762
ENSP00000442954	APC2	4.5734477940230525e-06	3.1737695653447334e-05
ENSP00000442973	DAPK3	4.88273595542603e-06	1.046460354158021e-05
ENSP00000442982	GPR17	2.177493357061574e-06	1.8959369203196098e-05
ENSP00000443017	H4-16	4.265228230018056e-06	5.708161420687458e-05
ENSP00000443021	RASSF3	8.33590752858049e-06	2.290889577005795e-06
ENSP00000443113	ZCCHC7	5.8103693611156755e-06	4.201095033727661e-06
ENSP00000443168	STH	1.044034802257823e-06	8.779584046156579e-08
ENSP00000443191		1.9496930183282045e-06	1.3335179236970179e-05
ENSP00000443194	NAT1	3.3047705421989725e-06	6.103176802455312e-07
ENSP00000443204	C2CD5	7.088061842846081e-06	3.4487464787431094e-05
ENSP00000443216	TMEM258	5.185127156923406e-06	7.651250679603796e-06
ENSP00000443246		2.547354035916776e-06	1.3567983062262287e-07
ENSP00000443256	LPAR2	2.1046973121738234e-06	1.9408661738534995e-05
ENSP00000443292	FAM222A	3.0228536274477356e-05	2.2930973699276568e-05
ENSP00000443319	PFKFB3	1.6600963529528334e-06	7.578903858979689e-07
ENSP00000443410	TENT5D	6.282689222325444e-05	3.558740110068536e-05
ENSP00000443432	IDO2	3.84965117690862e-06	2.491238761895968e-06
ENSP00000443459	BCAT1	3.9068782940923216e-06	2.1048204545793972e-06
ENSP00000443495	ACTN2	3.152730086492072e-06	3.350655348605953e-05
ENSP00000443551	MVK	2.8504981420963393e-06	2.165066774415901e-06
ENSP00000443631	PLCB3	1.8171312506897497e-06	2.3067453765044116e-05
ENSP00000443654	TBC1D10C	1.0355022591924843e-06	3.3624695449671267e-08
ENSP00000443824	ZNRF3	0.00012038229302916564	0.0011678316301400548
ENSP00000443827	SP7	8.413876074189255e-06	5.711265061613069e-06
ENSP00000443917	CATSPERZ	3.6535576802152555e-06	1.2307368488486253e-05
ENSP00000443926	CELF2	6.288345723343014e-05	1.6300735501516492e-05
ENSP00000443985	CPEB2	1.7716183443348295e-05	4.1947873011605034e-05
ENSP00000443988	SUDS3	1.5971008343046671e-06	1.2723909948079226e-05
ENSP00000444029	NUP153	2.887215357230725e-06	3.876484702313153e-05
ENSP00000444052	CES4A	1.8844447529789971e-06	7.361883028738282e-08
ENSP00000444054	OR52E8	1.1248643166365893e-06	2.6730400321682252e-08
ENSP00000444134	OR7G1	1.1248643166365893e-06	2.6730400321682252e-08
ENSP00000444136	POLR1B	1.9127275600248413e-06	8.260673311019526e-06
ENSP00000444171	GALNT6	2.134433725977114e-05	2.0064667806667424e-05
ENSP00000444198	CITED2	4.271866281797923e-06	3.107427650981763e-05
ENSP00000444201	SYT7	1.754581901026992e-06	5.584649635041399e-07
ENSP00000444215	TNFAIP8L1	1.6788417689561543e-06	3.271951970360706e-08
ENSP00000444339	ZNF701	5.38493429746731e-06	2.086778088536165e-06
ENSP00000444357	OTUB1	4.0858122935979844e-06	2.690494093106434e-05
ENSP00000444412	ZNF268	5.38493429746731e-06	2.086778088536165e-06
ENSP00000444433	SCO2	1.3844260308173445e-05	6.195377439919288e-05
ENSP00000444533	KRT86	7.28178089392949e-07	1.9299208256589553e-07
ENSP00000444596	MYCBP2	1.2320507235251703e-06	1.5436096647766697e-07
ENSP00000444645		4.602633882553289e-06	4.635818052638966e-05
ENSP00000444688	ATP1A3	2.3181710327532183e-05	5.47779591149466e-05
ENSP00000444736	TAS2R30	2.285468470877048e-06	1.5503044345236525e-05
ENSP00000444743	SSH2	2.8146752263350634e-06	1.844777268820567e-06
ENSP00000444788	TDO2	3.2569276429223416e-06	1.1674618043427788e-06
ENSP00000444810	FKBP5	2.128254351891798e-06	1.1653248838035921e-05
ENSP00000444812	ZNF324	5.38493429746731e-06	2.086778088536165e-06
ENSP00000444850	USO1	5.807061678517727e-06	0.00016802994764639935
ENSP00000444856	CUL2	2.002244170090441e-06	2.1469814369956064e-05
ENSP00000444935	PAFAH1B3	2.0444445701448218e-05	5.823356304190764e-05
ENSP00000444957	AP1S2	2.3114671436957526e-06	1.626794951263537e-05
ENSP00000444986		3.126023225283663e-06	5.078564311360371e-05
ENSP00000445001	INTS11	2.717998968475407e-06	1.0401974685473303e-05
ENSP00000445002	APOA5	2.4065701018132713e-06	2.619093290827935e-05
ENSP00000445052	CTSV	4.01567441174022e-06	1.691147623423701e-05
ENSP00000445122	HSD3B2	4.072354534416387e-06	2.3217478487211152e-06
ENSP00000445135	NLRP2	1.2715146691232674e-06	2.2072318275716493e-07
ENSP00000445162	GTF2H3	2.9058994340842817e-06	5.724590633182837e-05
ENSP00000445175	LDHA	6.9019958554058694e-06	5.642480396640041e-05
ENSP00000445306	ATP1A1	0.0001078653098508858	0.0016082429913946625
ENSP00000445359		9.310134930903935e-07	5.585919078563393e-08
ENSP00000445381	PIK3C2G	1.812868266204223e-06	9.208688451429236e-06
ENSP00000445383	OR10G2	1.1248643166365893e-06	2.6730400321682252e-08
ENSP00000445408	RABEP1	0.0003438850766076557	0.001682119970566795
ENSP00000445418	FAM90A1	0.00019537399628574264	0.00021447282390208938
ENSP00000445440	PHKG1	1.176503822993982e-06	8.537139534288592e-07
ENSP00000445508	CNOT4	1.572845232714334e-05	0.00010227319424990505
ENSP00000445626	EGR4	1.5963290472859385e-05	1.630365408105361e-05
ENSP00000445633	H2BC8	4.240040372759943e-06	1.78168445988032e-05
ENSP00000445675	PRAME	3.492163305425493e-06	2.266243789652481e-06
ENSP00000445683	GPRASP1	8.285807670402923e-07	6.386425401777559e-08
ENSP00000445704	PCGF5	5.79341538931978e-06	3.9658082687889656e-05
ENSP00000445725	RNF170	2.1030084964750605e-06	5.982723007549046e-07
ENSP00000445772	LTB4R2	2.0577265006497744e-06	1.3227052647038956e-05
ENSP00000445806	TIMM50	4.366342948409952e-06	6.805766861061303e-06
ENSP00000445831	H2BC18	2.0086796216639027e-06	1.3893253837462001e-05
ENSP00000445868	BCL7A	0.00013460209230704037	0.0015908154467205494
ENSP00000445920	MMAB	8.426233217757493e-07	4.914616325195568e-08
ENSP00000445929	SLC2A14	2.709844440863692e-06	2.574586321981672e-06
ENSP00000446007	VIM	6.486812955112596e-06	2.809486883079208e-05
ENSP00000446093	TUBGCP2	3.844312261100417e-06	2.8592993676341747e-05
ENSP00000446099	RBMXL1	1.372181904516922e-06	7.184671864378499e-08
ENSP00000446100	CMIP	2.118686414730273e-05	1.139453567737923e-05
ENSP00000446121	LIMS1	2.7068484263351156e-06	5.98925802744928e-06
ENSP00000446184	RRP12	3.22120552564155e-06	3.893925993850477e-06
ENSP00000446205	HES7	2.8105675890012607e-06	6.531767861154918e-07
ENSP00000446215	RAN	2.5406283368851017e-06	4.433382598402486e-05
ENSP00000446224		5.38493429746731e-06	2.086778088536165e-06
ENSP00000446252	SOD2	8.548854331178826e-06	5.056589179210162e-05
ENSP00000446271	LSM14A	0.0005455643756303041	0.0015992653670163781
ENSP00000446280	PCSK5	1.8686897157739002e-06	3.78890283042275e-07
ENSP00000446524	COX14	3.941268576878829e-06	1.0184405849079972e-06
ENSP00000446828	BPNT1	1.6863531253024206e-06	4.2282946556069245e-07
ENSP00000446872	GATC	3.6372962864499005e-06	6.49459587217688e-07
ENSP00000446880	BAZ2A	1.948033017054136e-06	8.547359460137343e-06
ENSP00000446917	APPL2	1.6944469875068494e-06	2.022962551401062e-07
ENSP00000446955	MYL6	6.3639437724531916e-06	4.056457698117119e-05
ENSP00000447001	RPL18	2.882662590754213e-06	2.2253983510761837e-05
ENSP00000447006	CNTN1	4.083008698162224e-05	0.00020528120280633962
ENSP00000447053	RAB5C	2.993048766449429e-06	9.617214434828075e-05
ENSP00000447149	NR1H4	4.461956071282267e-06	1.1133849270633746e-05
ENSP00000447173	VDR	5.6015494295149945e-06	4.057770033154456e-05
ENSP00000447241	FRS2	3.904408146758992e-06	4.648438994934858e-05
ENSP00000447300	RAB3IP	6.363418924894973e-06	0.00014909766836219084
ENSP00000447378	MGAM	2.26149179895402e-06	1.838464662458513e-05
ENSP00000447431	MGAM2	1.223331541466889e-06	7.47528555143025e-07
ENSP00000447488	LIN7A	4.586881409710189e-06	1.5724202516268133e-05
ENSP00000447537	BLOC1S1	1.6906890628015878e-06	6.385979680086684e-07
ENSP00000447650		1.691498230051962e-06	6.246037751336712e-07
ENSP00000447730	CD63	1.4256338595169229e-06	1.3469686911637046e-06
ENSP00000447852	POC1B-GALNT4	1.5947136644424845e-05	1.2546946192583257e-06
ENSP00000447942	PFDN5	2.8897342266976395e-06	1.4845154165710497e-05
ENSP00000448012	CEP290	2.694532851348421e-06	3.4119231537953716e-05
ENSP00000448035	NACA	0.0003387052397222989	0.0012459671991515479
ENSP00000448051	DAZAP2	3.464487950250989e-07	1.566108505231383e-08
ENSP00000448054	NUP37	2.3169917681853658e-06	3.5794168194276286e-05
ENSP00000448059	PAH	4.325654088432112e-06	4.994073860105696e-06
ENSP00000448073	PRPF40B	0.00011134693625793048	0.001583503983661589
ENSP00000448165	APAF1	6.510756918236632e-06	4.0031755254463065e-05
ENSP00000448182	TBC1D15	1.9379588007775648e-06	5.523149854814365e-07
ENSP00000448219	TAS2R38	2.2854684708770456e-06	1.5503044345236522e-05
ENSP00000448220	KRT4	7.129199840348682e-07	2.2319849312605076e-07
ENSP00000448228	SPATS2	1.2571805127846378e-06	5.0199820821978886e-08
ENSP00000448248	GLIPR1L2	8.949147387576478e-07	5.799864856998475e-08
ENSP00000448310	BEST2	3.216334976584436e-06	5.228635305987591e-07
ENSP00000448323		3.9962291954584524e-06	8.941607327001093e-06
ENSP00000448517	CPM	1.3295999257121281e-06	4.0105093373479494e-07
ENSP00000448598	C17orf49	9.138638469894055e-06	8.24028670547852e-05
ENSP00000448665	DDIT3	0.00013664414918758517	0.0015902918889304817
ENSP00000448689	MAP3K12	1.3289708481125086e-05	2.5386560046269137e-05
ENSP00000448696	DTX3	2.7191500706880996e-06	8.386619839121926e-07
ENSP00000448785	METTL7A	2.480825892192984e-06	1.403680595783213e-05
ENSP00000448789	OR9A4	1.1248643166365893e-06	2.6730400321682252e-08
ENSP00000448811	OR6C68	1.1248643166365893e-06	2.6730400321682252e-08
ENSP00000448998	CYP4F12	3.5978521278701086e-06	4.4918918198772026e-07
ENSP00000449026	RPL41	2.7780033135709374e-06	1.3868434632728929e-06
ENSP00000449079	RDH12	3.339631007145368e-06	1.076350116408366e-06
ENSP00000449089	DNM1L	2.163630221476625e-06	8.29471599589942e-06
ENSP00000449241	AGAP2	2.93276077979953e-06	6.040319371096678e-06
ENSP00000449253	KCNC2	2.5878608627293936e-06	8.065891066332912e-06
ENSP00000449270	COPZ1	2.7382008531884203e-06	2.205917884917977e-05
ENSP00000449328	RPLP0	2.8944468601543386e-06	2.2370204282719227e-05
ENSP00000449381	MAPKAPK5	5.7171167757626365e-06	2.4538290993777073e-05
ENSP00000449404	KRT8	1.0064050438455659e-06	4.9738364772423545e-06
ENSP00000449428	TWF1	3.078246938521062e-06	2.6682144610401802e-06
ENSP00000449535	ACSS3	8.029279215910376e-06	2.4225167427360837e-05
ENSP00000449756	SLC38A1	5.483460672106997e-07	2.020595097182014e-08
ENSP00000449795	TRIAP1	2.251110339962005e-06	1.822622320970346e-06
ENSP00000449884	MRPL42	1.9388812200484882e-06	8.983681418364347e-07
ENSP00000449960	CALCOCO1	9.803880561629556e-06	6.972740155911731e-06
ENSP00000449999	CLEC5A	2.266877426793542e-06	2.1161773672953762e-05
ENSP00000450040	ASPG	4.052788510424533e-06	5.524254468739083e-07
ENSP00000450244	RASAL1	3.7971516854118408e-06	1.1694880918265524e-05
ENSP00000450310	GPR84	1.4808589053218871e-06	1.9326205243965846e-05
ENSP00000450337	PPFIA2	1.3836222870012052e-05	6.266191246355007e-05
ENSP00000450385	MYL6B	7.995318093820351e-06	4.2231372806807285e-05
ENSP00000450436	ALDH6A1	6.828470094331265e-06	2.528378277934918e-05
ENSP00000450456	RAX2	9.001745189150295e-07	1.1663013708435433e-07
ENSP00000450482	BDKRB2	2.1688254538399308e-06	1.8890870406825737e-05
ENSP00000450524	MAP1LC3B2	1.3057184782748962e-06	1.5602978700895282e-07
ENSP00000450527	HOPX	9.020137418940874e-06	2.7307956230286954e-06
ENSP00000450540	SERPINA3	3.6057175236686904e-07	3.3620019867014576e-08
ENSP00000450565	IL11RA	1.0613471453143121e-05	1.6065663146980785e-05
ENSP00000450607	TIMELESS	5.854264093618224e-06	5.512540482398907e-05
ENSP00000450731	VTI1B	1.8969434207724163e-06	1.8278423491330793e-05
ENSP00000450742	ZFYVE1	2.669138824124098e-06	3.703992347888177e-07
ENSP00000450749	JKAMP	1.3765024221362283e-06	2.2370877134756464e-07
ENSP00000450832	SIPA1L1	6.93005987068972e-06	1.6820653748149008e-05
ENSP00000450838	SERPINA4	1.6135055497448244e-06	1.788086036840974e-06
ENSP00000450842	TMEM30B	1.026643552506262e-06	1.0835419845684912e-07
ENSP00000450857	STON2	2.7511976695362205e-06	3.246637569655362e-05
ENSP00000450864	PPP4R3A	9.239179589525e-06	7.351402499269792e-06
ENSP00000450895	FPGT-TNNI3K	1.644922330132283e-06	9.266920248450365e-08
ENSP00000450909	SLIRP	2.0151213097689154e-06	4.5787000955074785e-07
ENSP00000450980	DIO2	2.804909364536392e-06	4.474646994250874e-07
ENSP00000451000	ZBTB1	2.3666715556555433e-06	5.665121133479495e-07
ENSP00000451030	RGS6	1.0044020350495451e-05	5.7516782595832515e-05
ENSP00000451040	PGF	5.597456917812308e-06	2.810728282969013e-05
ENSP00000451080	ERH	2.5979040048949795e-06	2.5076954108818543e-06
ENSP00000451112	NPC2	2.1596559093133275e-06	1.8701997532430843e-05
